type,source,status,age_rating,year,episodes,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,visual_novel,finished_airing,pg_13,2004.0,12,6.07,13281,5.5,-0.57,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,r,2004.0,26,8.52,692799,8.4,-0.12,4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,1998.0,27,7.14,12943,6.7,-0.44,0,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2003.0,26,7.53,30578,7.3,-0.23,2,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,1989.0,161,7.78,132778,7.5,-0.28,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg_13,1986.0,1,6.9,10379,6.7,-0.2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,visual_novel,finished_airing,pg_13,2002.0,1,6.01,1378,5.6,-0.41,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,1996.0,26,7.51,21617,7.3,-0.21,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,1998.0,1,6.74,9151,6.5,-0.24,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,r+,2004.0,13,6.67,9766,6.2,-0.47,1,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1986.0,153,7.98,733005,7.8,-0.18,3,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,1996.0,64,6.53,455539,6.3,-0.23,3,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r+,2004.0,13,7.45,928977,6.8,-0.65,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
TV,original,finished_airing,r,2005.0,26,7.6,140451,7.2,-0.4,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
TV,manga,finished_airing,r,2004.0,12,6.88,16878,6.5,-0.38,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2003.0,27,6.95,17237,6.2,-0.75,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg,2002.0,26,6.18,2753,5.5,-0.68,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TV,manga,finished_airing,pg,1998.0,70,8.19,235941,8.1,-0.09,2,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,manga,finished_airing,g,2000.0,78,7.66,12365,7.2,-0.46,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
TV,manga,finished_airing,g,2004.0,26,6.74,1948,5.9,-0.84,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,manga,currently_airing,pg_13,1996.0,0,8.18,171264,8.1,-0.08,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,26,6.6,7310,5.9,-0.7,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,2005.0,50,8.05,189411,7.8,-0.25,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1997.0,42,7.35,29803,6.9,-0.45,3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,novel,finished_airing,r,2004.0,24,8.11,79481,7.9,-0.21,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
TV,manga,finished_airing,pg_13,2004.0,12,7.63,75116,7.4,-0.23,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,r+,2004.0,11,6.36,75592,5.8,-0.56,3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r,2004.0,13,7.44,24037,7.2,-0.24,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2000.0,13,6.9,67564,6.2,-0.7,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,novel,finished_airing,g,2004.0,39,6.94,2553,6.1,-0.84,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,1999.0,43,8.68,455034,8.4,-0.28,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2001.0,51,7.21,42878,6.7,-0.51,0,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2004.0,26,7.0,8222,6.4,-0.6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2005.0,12,6.61,56772,6.2,-0.41,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2000.0,167,7.88,418837,7.7,-0.18,5,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,150,7.56,64508,7.3,-0.26,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,light_novel,finished_airing,pg_13,2004.0,78,7.61,44222,7.0,-0.61,2,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,original,finished_airing,pg_13,2004.0,26,7.05,14737,6.8,-0.25,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2001.0,26,7.82,27027,7.3,-0.52,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r+,2003.0,13,6.38,74132,5.8,-0.58,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2002.0,13,6.63,12759,6.1,-0.53,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,13,6.79,6888,6.3,-0.49,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2000.0,75,8.78,349069,8.7,-0.08,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,game,finished_airing,pg_13,2003.0,12,6.75,6638,6.2,-0.55,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,game,finished_airing,r,2003.0,26,7.82,85901,7.5,-0.32,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2004.0,366,8.0,1281079,7.9,-0.1,6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,manga,finished_airing,r,2001.0,13,7.5,399335,7.2,-0.3,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
TV,original,finished_airing,pg_13,2003.0,26,6.68,5177,6.4,-0.28,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2001.0,26,7.28,42228,6.9,-0.38,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,12,6.71,7804,6.4,-0.31,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
TV,original,finished_airing,r+,2002.0,24,7.19,19949,6.7,-0.49,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,r+,2004.0,9,5.85,10024,5.2,-0.65,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2001.0,12,7.15,28189,6.8,-0.35,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
TV,manga,finished_airing,r+,2002.0,14,7.15,17520,6.7,-0.45,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2004.0,51,6.78,5796,6.2,-0.58,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,novel,finished_airing,r,2003.0,13,7.08,10818,6.6,-0.48,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,g,2005.0,51,7.17,1113,6.3,-0.87,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,manga,finished_airing,pg_13,2005.0,50,7.27,6043,6.7,-0.57,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
TV,novel,finished_airing,g,1979.0,50,7.9,23161,8.0,0.1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2004.0,12,7.01,5955,6.5,-0.51,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,2000.0,25,6.8,8013,6.5,-0.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1996.0,25,7.07,5821,6.5,-0.57,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2001.0,24,7.44,86827,7.2,-0.24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,manga,finished_airing,pg,2001.0,51,6.82,76943,6.5,-0.32,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TV,visual_novel,finished_airing,pg_13,2001.0,13,6.64,8769,6.3,-0.34,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,1999.0,13,7.63,19699,7.3,-0.33,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2005.0,26,6.95,16455,6.5,-0.45,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2003.0,26,6.78,10646,6.3,-0.48,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,original,finished_airing,g,1999.0,16,6.91,12984,6.7,-0.21,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,r+,2003.0,13,5.95,4678,5.6,-0.35,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2004.0,13,6.34,2930,6.0,-0.34,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,2002.0,38,6.68,10307,6.3,-0.38,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2004.0,12,6.69,26482,6.2,-0.49,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,12,6.56,36497,6.1,-0.46,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2003.0,13,6.31,3217,5.8,-0.51,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,1978.0,26,8.11,19050,7.8,-0.31,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
