type,source,status,age_rating,is_adult,year,episodes,duration_min,is_long_running,is_movie,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,genres,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,light_novel,finished_airing,pg_13,False,2018.0,10.0,24.0,False,False,5.42,15050.0,5.1,-0.32,Fantasy | Isekai | School,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,False,2017.0,12.0,4.0,False,False,5.01,412.0,3.4,-1.61,Action | Adventure | Fantasy,0.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,False,2018.0,12.0,24.0,False,False,5.73,6826.0,5.0,-0.73,Adventure | Fantasy | Sci-Fi | Space,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg_13,False,2018.0,12.0,3.0,False,False,5.37,15522.0,4.9,-0.47,Slice of Life,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,pg_13,False,2017.0,12.0,24.0,False,False,5.69,8561.0,5.3,-0.39,Racing,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,card_game,finished_airing,pg_13,False,2017.0,24.0,24.0,False,False,6.63,4323.0,6.3,-0.33,Action | Strategy Game,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,r,False,2018.0,26.0,24.0,False,False,6.45,108863.0,6.2,-0.25,Action | School | Super Power,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,r,False,2017.0,12.0,24.0,False,False,5.08,137150.0,4.6,-0.48,Drama | Gore | High Stakes Game | Horror | Mystery | School | Survival | Suspense,1.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
TV,manga,finished_airing,r,False,2018.0,12.0,24.0,False,False,7.89,191172.0,7.7,-0.19,Action | Adult Cast | Adventure | Historical | Military | Seinen,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2018.0,23.0,24.0,False,False,5.39,5730.0,4.5,-0.89,Action | Adventure | Fantasy | Shounen,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,g,False,2016.0,1.0,9.0,False,True,5.9,412.0,5.0,-0.9,Comedy | Parody,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,r+,False,2018.0,12.0,24.0,False,False,6.36,11880.0,6.0,-0.36,Action | Comedy | Ecchi | School,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,False,2017.0,10.0,24.0,False,False,7.51,269366.0,7.3,-0.21,Adult Cast | Comedy | Romance | Video Game,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2018.0,12.0,12.0,False,False,6.82,78706.0,6.7,-0.12,Gourmet | Shounen | Slice of Life,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
TV,other,finished_airing,g,False,2017.0,12.0,4.0,False,False,5.77,160.0,,,Comedy,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,False,2018.0,1.0,120.0,False,True,6.79,3704.0,6.7,-0.09,Mecha | Military | Music | Sci-Fi | Space,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2018.0,12.0,24.0,False,False,7.72,20853.0,7.4,-0.32,Anthropomorphic | Fantasy | Iyashikei | Seinen | Slice of Life,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
MOVIE,novel,finished_airing,pg_13,False,2018.0,1.0,109.0,False,True,8.55,681875.0,8.4,-0.15,Drama | Romance | School,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,False,2018.0,12.0,12.0,False,False,6.44,16311.0,6.1,-0.34,Adult Cast | CGDCT | Comedy | Gourmet,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,False,2018.0,12.0,24.0,False,False,6.6,93747.0,6.2,-0.4,Drama | Horror | Mystery | Psychological | Supernatural | Suspense,2.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
TV,original,finished_airing,pg_13,False,2017.0,25.0,2.0,False,False,5.55,207.0,3.8,-1.75,Comedy | Horror | Mythology | Parody | Supernatural,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,r,False,2017.0,24.0,24.0,False,False,7.12,24891.0,6.7,-0.42,Action | Fantasy | Mythology | Urban Fantasy,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,2017.0,1.0,16.0,False,True,4.72,1027.0,4.4,-0.32,Avant Garde | Comedy | Music,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,False,2017.0,3.0,2.0,False,False,5.85,1594.0,5.4,-0.45,Comedy | Sci-Fi,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,2017.0,1.0,2.0,False,True,5.09,413.0,4.5,-0.59,Avant Garde,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,False,2018.0,1.0,89.0,False,True,6.46,1710.0,6.0,-0.46,Action | Military | Sci-Fi,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,g,False,2018.0,12.0,4.0,False,False,6.11,2429.0,5.6,-0.51,Comedy | Fantasy | Parody,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,2018.0,1.0,90.0,False,True,6.17,409.0,5.3,-0.87,Action | Sci-Fi | Seinen | Super Power,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
MOVIE,visual_novel,finished_airing,pg_13,False,2018.0,1.0,56.0,False,True,5.32,178.0,4.3,-1.02,Idols (Male) | Music | Romance,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,music,finished_airing,pg_13,False,2017.0,6.0,24.0,False,False,7.44,101798.0,7.2,-0.24,Drama | Romance | School | Visual Arts,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,r,False,2017.0,12.0,24.0,False,False,5.78,35613.0,5.1,-0.68,Gore | Horror | Psychological | School | Survival | Suspense,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
TV,other,finished_airing,g,False,2017.0,26.0,7.0,False,False,6.52,23903.0,7.4,0.88,Anthropomorphic | Comedy | Kids,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,other,finished_airing,g,False,2017.0,12.0,3.0,False,False,6.04,125.0,,,Anthropomorphic | Kids | Slice of Life,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
TV,manga,finished_airing,r,False,2018.0,12.0,24.0,False,False,6.53,108854.0,6.1,-0.43,Action | Drama | Gore | Horror | Mahou Shoujo | Psychological | Suspense,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
TV,web_manga,finished_airing,pg_13,False,2018.0,13.0,7.0,False,False,6.38,10926.0,6.0,-0.38,Comedy | Mecha | Parody | Sci-Fi | Space,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,pg_13,False,2018.0,1.0,60.0,False,True,7.58,181128.0,7.6,0.02,Fantasy | Isekai,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,False,2017.0,10.0,6.0,False,False,4.24,967.0,3.5,-0.74,Action | Video Game,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2018.0,12.0,24.0,False,False,8.11,271159.0,8.0,-0.11,Childcare | Comedy | Organized Crime | Seinen | Super Power,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2018.0,12.0,24.0,False,False,5.66,6481.0,4.8,-0.86,Drama | School | Supernatural | Time Travel,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,pg_13,False,2018.0,12.0,24.0,False,False,6.1,56183.0,5.7,-0.4,Action | Drama | Fantasy | Video Game,1.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,False,2018.0,12.0,12.0,False,False,7.28,52760.0,7.1,-0.18,Adult Cast | Comedy | Workplace,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,False,2017.0,1.0,120.0,False,True,7.08,1785.0,6.8,-0.28,Comedy | Mecha | Military,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,False,2018.0,1.0,85.0,False,True,7.07,1609.0,6.8,-0.27,Comedy | Mecha | Military,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,False,2018.0,1.0,120.0,False,True,7.1,1565.0,6.8,-0.3,Comedy | Mecha | Military,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,,1.0,9.0,False,True,6.65,589.0,6.3,-0.35,Adventure | Drama | Fantasy,0.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,r,False,2019.0,4.0,25.0,False,True,8.07,16492.0,7.9,-0.17,Adult Cast | Drama | Military | Sci-Fi | Space,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,r,False,2019.0,4.0,25.0,False,True,8.18,15341.0,,,Adult Cast | Drama | Military | Sci-Fi | Space,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,r,False,2019.0,4.0,25.0,False,True,8.28,15267.0,,,Adult Cast | Drama | Military | Sci-Fi | Space,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,False,2019.0,12.0,24.0,False,False,6.61,379822.0,6.4,-0.21,Action | Comedy | Fantasy | Isekai | Reincarnation | Romance,2.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,False,2017.0,6.0,,False,False,5.22,451.0,,,Comedy | Music,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,False,2018.0,25.0,12.0,False,False,6.49,882.0,6.1,-0.39,Pets | Slice of Life,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,pg,False,2012.0,52.0,24.0,False,False,6.39,499.0,4.9,-1.49,Action | Kids,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg,False,2014.0,40.0,24.0,False,False,6.24,341.0,4.5,-1.74,Action | Kids,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg,False,2015.0,40.0,23.0,False,False,6.07,374.0,4.6,-1.47,Action | Kids,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,,False,2014.0,52.0,24.0,False,False,6.19,180.0,,,Adventure | Mecha | Military | Sci-Fi,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2018.0,12.0,4.0,False,False,6.11,23811.0,5.8,-0.31,Slice of Life,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,light_novel,finished_airing,pg_13,False,2018.0,26.0,24.0,False,False,6.84,111124.0,6.6,-0.24,Action | Fantasy | Sci-Fi | Super Power | Urban Fantasy,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,pg_13,False,2017.0,1.0,26.0,False,True,5.38,1913.0,4.9,-0.48,Mecha | Military | Sci-Fi | Space,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,game,finished_airing,pg_13,False,2017.0,1.0,86.0,False,True,6.62,642.0,5.7,-0.92,Action | Anthropomorphic | Comedy | Fantasy | Historical,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
